,Label,hsa-let-7a-1,hsa-let-7a-2,hsa-let-7a-3,hsa-let-7b,hsa-let-7c,hsa-let-7d,hsa-let-7e,hsa-let-7f-1,hsa-let-7f-2,hsa-let-7g,hsa-let-7i,hsa-mir-100,hsa-mir-101-1,hsa-mir-101-2,hsa-mir-103-1,hsa-mir-103-2,hsa-mir-106a,hsa-mir-106b,hsa-mir-107,hsa-mir-10a,hsa-mir-10b,hsa-mir-125a,hsa-mir-125b-1,hsa-mir-126,hsa-mir-127,hsa-mir-128-1,hsa-mir-128-2,hsa-mir-1287,hsa-mir-1301,hsa-mir-1307,hsa-mir-130a,hsa-mir-130b,hsa-mir-132,hsa-mir-134,hsa-mir-139,hsa-mir-140,hsa-mir-141,hsa-mir-142,hsa-mir-143,hsa-mir-144,hsa-mir-145,hsa-mir-146a,hsa-mir-146b,hsa-mir-148a,hsa-mir-148b,hsa-mir-149,hsa-mir-150,hsa-mir-151,hsa-mir-152,hsa-mir-155,hsa-mir-15a,hsa-mir-15b,hsa-mir-16-1,hsa-mir-16-2,hsa-mir-17,hsa-mir-181a-1,hsa-mir-181a-2,hsa-mir-181b-1,hsa-mir-181c,hsa-mir-181d,hsa-mir-182,hsa-mir-183,hsa-mir-185,hsa-mir-186,hsa-mir-191,hsa-mir-192,hsa-mir-193a,hsa-mir-193b,hsa-mir-194-1,hsa-mir-194-2,hsa-mir-195,hsa-mir-196a-1,hsa-mir-196b,hsa-mir-197,hsa-mir-199a-1,hsa-mir-199a-2,hsa-mir-199b,hsa-mir-19b-2,hsa-mir-200a,hsa-mir-200b,hsa-mir-200c,hsa-mir-203,hsa-mir-205,hsa-mir-20a,hsa-mir-21,hsa-mir-210,hsa-mir-214,hsa-mir-218-2,hsa-mir-22,hsa-mir-221,hsa-mir-222,hsa-mir-223,hsa-mir-2355,hsa-mir-23a,hsa-mir-23b,hsa-mir-24-1,hsa-mir-24-2,hsa-mir-25,hsa-mir-26a-2,hsa-mir-26b,hsa-mir-27a,hsa-mir-27b,hsa-mir-28,hsa-mir-29a,hsa-mir-29b-1,hsa-mir-29b-2,hsa-mir-29c,hsa-mir-3065,hsa-mir-3074,hsa-mir-30a,hsa-mir-30b,hsa-mir-30c-2,hsa-mir-30d,hsa-mir-30e,hsa-mir-32,hsa-mir-320a,hsa-mir-324,hsa-mir-328,hsa-mir-330,hsa-mir-331,hsa-mir-337,hsa-mir-338,hsa-mir-339,hsa-mir-340,hsa-mir-342,hsa-mir-345,hsa-mir-34a,hsa-mir-3607,hsa-mir-361,hsa-mir-3613,hsa-mir-3647,hsa-mir-365-1,hsa-mir-365-2,hsa-mir-3653,hsa-mir-374a,hsa-mir-374b,hsa-mir-375,hsa-mir-378,hsa-mir-379,hsa-mir-381,hsa-mir-409,hsa-mir-423,hsa-mir-424,hsa-mir-425,hsa-mir-429,hsa-mir-451,hsa-mir-452,hsa-mir-454,hsa-mir-455,hsa-mir-484,hsa-mir-486,hsa-mir-497,hsa-mir-500a,hsa-mir-501,hsa-mir-505,hsa-mir-532,hsa-mir-539,hsa-mir-542,hsa-mir-574,hsa-mir-576,hsa-mir-582,hsa-mir-584,hsa-mir-589,hsa-mir-590,hsa-mir-625,hsa-mir-628,hsa-mir-629,hsa-mir-660,hsa-mir-664,hsa-mir-7-1,hsa-mir-708,hsa-mir-744,hsa-mir-769,hsa-mir-874,hsa-mir-9-1,hsa-mir-9-2,hsa-mir-92a-1,hsa-mir-92a-2,hsa-mir-92b,hsa-mir-93,hsa-mir-96,hsa-mir-98,hsa-mir-99a,hsa-mir-99b
A0SU,LumA,12.5177727,13.53102676,12.52957601,15.39640919,11.36157607,8.778142825,10.18306928,5.046476835,11.6179514,8.685451672,8.334014798,11.90307528,13.462059,5.356816955,13.70904632,3.298784834,6.482994061,8.595187449,5.620712929,15.32085758,16.33141915,9.43206126,9.179236447,12.2523298,9.994870025,5.901580628,5.14558498,5.249503931,3.014055357,9.439404793,5.821410279,3.946941161,5.568085998,9.224571742,5.736521381,9.013645442,10.27110027,11.40379424,14.91951758,5.576991551,9.906667164,6.627158338,8.961891503,15.26293709,8.334014798,8.348389596,9.257489028,11.37727423,8.514046158,7.844642585,6.449441502,6.285263694,9.756502602,2.905120985,10.17795657,10.54855279,8.739994768,7.90953425,6.726551093,4.716511421,14.3147511,12.62966828,6.369686755,7.921820048,9.477356788,9.065190128,8.955929944,6.665237544,7.107676991,7.214262925,5.760172649,3.771854454,8.576436562,7.022229288,11.3299871,12.13812966,12.53808055,8.240423758,10.1105549,9.896920684,13.04444662,12.60831209,9.330398607,8.841412497,17.80698149,8.12523846,4.980888493,4.926182601,15.92523964,6.661055816,5.407621326,6.333357982,5.377353886,12.32061423,10.25176507,3.708429074,10.16102895,12.50178579,10.8782415,9.607463457,9.928576394,8.939623283,11.04777868,11.75177899,7.101518198,7.544443958,10.26835392,7.438488893,3.3412201,17.61017839,7.946082158,11.3504199,13.03124338,13.59609467,4.490083486,9.067561682,4.127513407,4.825152681,3.422520202,4.779590103,4.912175743,9.993207695,4.616399936,4.667323871,9.017739358,3.499482184,6.661055816,6.570317545,7.436043646,3.163432981,3.499482184,4.563612521,4.700301193,2.277089763,8.894028396,5.475869627,14.1963707,6.538757333,9.860001524,4.103060363,5.531903662,7.073473567,7.807289171,7.342526298,6.656861932,7.70741559,4.078185694,2.905120985,8.233399912,5.071899431,5.637837107,4.581423798,7.393827526,4.883747335,4.527316392,8.972054351,3.862052263,8.46571607,6.17813948,3.255063456,5.984239702,5.585842469,6.21853758,3.382442763,9.394142491,5.238320193,7.593542728,4.151558881,4.599017858,4.052874606,6.899807185,5.620712929,5.14558498,4.266118645,6.800651719,6.766025376,10.07012647,14.12045174,6.26336278,11.45526416,4.000879968,5.26060164,9.953153682,14.65462075
A12A,LumA,12.6019711,13.61554897,12.63255622,15.20243287,11.48799194,9.35213702,9.739433048,3.990519447,11.46148918,9.39048143,8.878608538,11.86185196,13.91657034,4.722707901,13.40594696,2.799576664,4.29082473,8.704197086,4.633898634,13.82866851,17.21161094,10.52582696,10.31438375,12.7956104,10.54472772,5.675282555,4.935842354,4.751136309,3.1377454,9.894426184,6.797874369,4.060340896,6.354744563,9.560751525,5.535180583,8.871342571,11.21336424,12.35579349,15.01700288,4.231527546,11.75569251,6.844795416,9.173960027,16.11644786,8.020753365,7.490562941,10.17149711,10.36699468,8.035274827,7.947405561,6.902963453,7.419277578,9.507586861,4.014170715,9.033467618,10.72796934,9.536457191,8.250943314,7.385672913,5.20608253,15.22355969,13.32385964,5.216314452,7.783323183,10.76285447,9.106111305,8.671104191,6.773828895,6.359368589,6.373152405,5.775559783,10.32417382,11.09411072,7.930414309,11.76258177,12.58627781,13.00453992,7.024397457,9.72785759,9.030571366,13.04577947,12.38535414,13.43983866,7.396961665,17.4236231,9.410114053,5.468260991,5.704651407,16.05610527,5.951239459,5.370864228,6.691876035,5.324321642,12.27121354,9.960589675,3.91714626,10.04014301,12.35954891,10.67307882,9.604742552,10.5810601,9.143453732,11.821578,11.91336796,8.219497103,8.510967671,10.56813554,4.014170715,3.785901727,16.81195908,9.037801123,10.5586169,12.28419059,14.07873824,5.077280759,9.827169746,4.984545546,6.44452127,5.361675056,5.637710248,6.713707902,7.257770449,5.559496243,4.437978424,9.588094944,4.169688293,7.419277578,7.881424338,7.914792121,3.481047146,3.094024023,4.885437401,4.80636583,4.231527546,9.64317186,5.459673495,11.28103342,7.163091596,9.821316171,4.885437401,5.843145679,6.95277017,7.365127858,7.678061422,6.293243331,5.295657884,5.981549293,2.904546224,7.827378363,7.015636124,4.2515653,5.606931586,7.202226772,5.077280759,5.305275886,9.017465794,4.169688293,7.924185719,6.887039505,3.57945085,6.70646726,5.066009646,5.195777521,4.014170715,7.000914618,6.512525377,7.111945931,4.420384364,6.011235424,4.014170715,7.617585979,5.816490047,4.751136309,5.518739436,9.579203113,9.552698784,8.848500442,12.89773292,7.876593882,11.58766397,5.266413064,5.398085697,10.35373108,15.78235168
A0RM,LumA,12.87961503,13.90381967,12.91252695,15.52438581,9.927084263,8.560757221,9.756038722,5.499737623,11.82041861,8.415024997,8.01547379,11.24536161,14.43560197,6.385644817,14.15931434,2.6923827,5.014310795,9.019536905,5.862307702,12.93074891,15.11867282,9.315143055,7.306142466,10.52057038,8.856478623,7.772985353,7.007313069,4.113225821,2.130503813,9.580143789,5.156038905,3.164451145,6.01895716,7.81366554,4.815001987,8.822330401,10.82747134,10.48070636,14.19555124,5.923061733,8.270542315,6.341812735,8.210877229,13.68076962,7.325026178,7.775733344,8.070222938,12.75015612,7.926775236,7.433414682,6.925538463,6.529349279,9.498490515,1.825649231,9.469929681,9.931403713,8.985520568,7.607008945,6.469505421,4.424686917,14.44137352,12.56160339,7.016635848,7.708292281,8.738890659,8.687283546,8.693109682,6.435153916,6.997929654,7.183201236,5.971806067,1.645076986,7.124048791,6.718325968,9.94367421,10.72917669,11.08373024,6.774360003,10.23578878,9.970907098,13.36512169,12.31366655,6.296607103,7.984926989,17.98240039,9.040254063,3.846710847,3.760554203,16.4817027,5.139065826,3.928010949,5.662998894,4.877737742,12.12573257,10.44057555,3.230039486,10.13398826,13.15231003,10.40018711,8.697463896,9.96550149,9.34412883,11.9808395,11.81892066,7.794824105,7.98016954,10.94199319,4.277345201,4.147577326,17.6663563,9.530570005,10.86601954,14.73931965,13.66552455,4.452431908,8.555969512,4.506370715,4.749413646,3.668923728,4.506370715,3.928010949,7.800232528,4.277345201,4.657049627,8.635275518,2.261748346,5.942757534,6.790754441,7.508024234,3.230039486,2.38204258,5.032807139,5.069103268,2.493073892,9.736424212,5.841474199,14.13944926,9.764363987,8.883481725,4.078036393,4.181129886,6.82829881,6.349211187,8.017796971,6.665964352,7.106692852,2.596167385,2.38204258,4.657049627,5.614703337,7.332510994,4.479653376,7.566322874,4.836218473,3.88793351,9.257331178,2.947639756,7.661513876,5.238032277,2.782580509,6.378431326,5.086914544,5.47289601,3.095738395,9.168116131,5.862307702,6.496409605,4.308041998,4.004972931,4.277345201,6.462700243,5.20579194,4.424686917,2.867469407,5.614703337,5.345516704,8.669662624,13.29526112,5.459285579,11.84073627,3.292775242,5.269567851,8.41326131,14.53340167
A0AZ,LumA,13.48598996,14.4944541,13.50653962,15.14562567,11.98216251,8.561339405,10.03109438,4.447054146,13.04200837,8.753409437,9.057241148,11.60643024,13.13610886,4.899225891,13.37639425,2.931216006,2.652914843,7.42812233,5.322327666,15.01948702,16.27594261,10.35615577,10.0893163,11.50924103,10.417857,5.283201334,4.833035612,5.586166025,2.770751334,9.569747188,6.627756546,4.336730731,5.528778543,9.163405481,5.990109695,9.016071005,8.997305196,11.46170791,14.76793773,4.924874479,10.15445563,5.856549206,8.63408737,16.00836259,7.562871742,5.921693232,8.673392456,10.23547725,9.082388361,7.640390534,5.816002415,6.198988331,8.002960613,2.38372821,7.783950831,10.1783107,9.294005777,7.394094926,6.643290424,4.629707452,13.4984883,11.51400175,5.511953921,7.888674488,8.837684699,10.04395271,8.492252667,6.572031741,6.627756546,6.747582169,5.137244981,7.454777962,9.879070789,7.510895838,12.32161127,13.12366024,13.50710352,5.738570928,8.390072272,7.850706638,11.02471465,11.92064785,11.41269681,6.358069255,18.49547468,7.546442297,5.625802998,5.503467455,16.43834775,5.442621899,4.660568416,5.369789019,4.67575482,11.64250561,9.347143051,3.574059423,9.871259084,11.68557611,10.28242648,9.078108422,9.758098953,9.069510264,11.39817793,11.4924537,7.715793457,8.031278884,11.06077018,6.214669953,3.206850448,14.63946043,7.710272933,8.947340065,11.24401937,13.52418113,4.258197328,7.585161013,4.317494512,5.656746705,4.805685124,5.011215328,6.043769828,9.771855916,5.302897136,4.447054146,6.475536522,2.770751334,6.413475554,6.768982241,8.461913238,3.637484803,3.327144682,5.126231988,4.93752978,3.120693805,9.571270625,4.629707452,14.83101679,6.967148546,9.888470819,4.873113051,5.843159829,7.039373598,7.048152702,5.610078645,4.912107183,6.639422607,4.336730731,3.365112532,8.120000034,5.876403121,5.115134279,4.131748993,6.851542741,4.93752978,3.993143755,8.802661963,4.336730731,8.051794954,7.122080345,3.698238834,6.112346462,4.278235082,5.424755479,3.28815055,8.183798451,3.866510316,6.854882314,4.549537103,5.442621899,3.993143755,8.034227674,5.406665022,4.516178506,5.180475033,10.93920224,10.92874216,7.510895838,11.50645667,7.398678552,10.34936452,3.206850448,5.360420837,10.04979285,15.09462845
A0EW,LumA,12.92425572,13.92972587,12.94563408,15.00694844,12.29281735,8.560247252,9.400597607,3.221057068,11.94456001,8.368544681,8.880854802,13.20378662,13.67200099,4.769950314,13.5225956,3.110025756,4.348812615,8.365526489,5.499592568,14.39007732,17.33834843,10.08959386,10.55197395,12.15976542,10.97024368,5.849873859,5.124381049,6.088221386,3.510563685,9.95048899,6.317918608,3.324150561,6.620987675,10.12035804,6.985805819,9.726501085,10.23889652,11.49078983,15.74607935,4.875560502,11.4169077,6.367036374,8.899755007,15.50756135,7.263831092,6.173528698,10.08133938,10.36590411,8.453433578,7.72591283,6.969995304,6.013064026,9.002416782,2.858486989,7.843380097,10.62761641,10.06282523,7.983838954,5.900797794,2.71409708,14.4605451,13.03073589,4.138594908,7.572078075,8.853109811,8.136825815,9.063290995,6.600595886,5.521452002,5.917380678,5.83249178,8.588997561,8.522807281,7.434836359,12.17104585,12.95758428,13.34330988,6.058626603,10.15922086,8.766522126,12.64584544,10.55595105,11.37174461,6.569457375,17.5337536,7.613374491,6.43771312,5.760790315,16.65197902,6.088221386,5.152670093,6.631076493,6.043598394,11.52770952,9.869714244,3.420365877,9.779619507,12.49657807,10.39579785,8.998525491,9.598669296,9.14652909,12.00908051,11.8580844,7.608276623,8.140361834,10.74548995,5.336534286,3.221057068,16.27640855,8.407217172,9.552969252,12.48775686,13.93144898,3.324150561,8.171801953,5.867049002,6.173528698,4.24752928,5.742293971,6.526865498,7.911184412,5.585110639,4.08087941,8.484369745,4.020758418,6.214362416,7.618454408,8.377561554,3.221057068,4.806019569,5.385032803,5.408684071,4.24752928,9.228551605,5.521452002,13.36387324,7.217713625,10.49924837,5.180415084,6.379058902,6.921496786,7.127947664,7.894529739,5.966015453,6.305373354,5.665841911,2.373060162,8.659694927,6.131505483,4.732956107,5.408684071,7.417454281,5.949985343,4.655994125,9.3976458,5.124381049,8.78018627,6.354912815,2.166609284,7.781319128,5.152670093,5.797086444,3.420365877,7.314792507,7.091878409,6.159656524,4.909113062,5.180415084,3.751571785,7.047370148,5.81489772,4.655994125,5.152670093,9.527540759,9.594808379,8.034125642,12.78619442,6.173528698,11.57420389,3.510563685,5.336534286,11.14278783,15.666024
A0XW,LumA,11.73212873,12.6927911,11.7117574,14.60128908,11.05024036,8.004607457,8.773373881,4.114541484,10.53910337,8.25513048,8.953653965,10.67468045,11.85903411,5.282141432,13.43917862,3.291419246,2.960213337,7.711649414,4.826195989,13.42712853,15.65783254,9.094142719,8.66512099,9.60639458,9.922269726,4.66422851,4.072106217,3.678442369,2.529578983,8.452066434,6.066712959,3.497870123,4.774201352,9.090161038,3.215470393,8.739879747,9.313787059,11.3822781,14.24943278,3.620726871,10.33272739,6.696014998,9.563959314,14.86006967,6.376704434,5.583445855,8.097452413,9.51826367,7.834153511,9.524178383,6.757561086,6.4695414,8.8141768,2.960213337,8.040815989,10.72433584,9.308084699,7.961666934,5.244421766,3.733937481,15.34896845,12.62124433,5.1249581,7.459287661,9.068737794,8.245615556,7.042190639,6.477692241,5.082832624,5.423869542,4.072106217,6.624402529,7.596604077,7.378882087,11.35017421,12.12260467,12.46192213,6.314356057,8.021432079,7.808533392,11.62268073,12.01942694,9.859716447,7.356956208,19.18411347,9.483269351,4.851507078,3.560605879,16.13537552,5.598474064,5.26340487,5.354745181,5.061299462,11.11110708,9.533982668,4.072106217,9.730104489,11.68186383,9.740303259,8.542264243,9.415938268,8.632638679,11.31022573,11.14924078,7.339172377,7.837324271,10.35169948,5.977560581,3.620726871,13.85671665,6.909898873,9.225790578,12.03987016,12.86190748,4.02838484,8.04904431,3.838907041,4.66422851,2.863998022,4.195841586,4.381056458,6.797179915,4.924880264,3.135300044,8.051776688,3.215470393,7.275143706,6.170923954,7.442728569,2.093479868,3.733937481,4.948531532,4.415407963,3.678442369,8.887895734,4.876381746,10.04664923,6.000370464,9.246212081,4.605929869,5.039440028,7.047676179,7.284466485,8.753370856,4.155764146,4.448960523,3.733937481,4.513811667,7.325689148,5.628068846,2.39833445,2.960213337,7.198309841,4.826195989,3.838907041,7.814981202,3.78737674,8.221550027,6.011641576,3.363569032,7.025607755,4.02838484,4.800432893,3.620726871,7.715100839,4.90083479,6.277480055,4.02838484,4.635373647,4.234835717,7.76590521,3.733937481,4.195841586,4.994701714,7.792286655,7.868654384,8.051776688,11.96066774,6.689011611,11.3167718,4.545175838,4.692517554,8.696888036,13.8115342
A12B,LumA,14.15502911,15.15264839,14.14350376,15.56683632,8.494098676,7.821915963,9.203470045,5.110297321,12.28258435,9.428167199,8.054524068,8.280222322,13.58032776,6.227020927,13.57785708,3.158125846,4.611843814,7.84157821,4.901350431,12.63341872,14.91538902,8.427354184,7.081647116,11.86503472,7.185310675,4.517206939,4.060828645,3.158125846,2.541454486,9.097066163,3.844017256,3.492544885,7.048191819,5.689846326,4.700653081,8.663851117,12.27559956,10.67382568,14.31258626,6.978859798,10.85645305,5.623248577,8.283820068,17.77356307,7.659703452,7.676223042,7.703342168,9.803862586,5.110297321,7.781768815,9.131417667,7.903690569,10.81416202,4.824388449,9.205368328,8.9531067,8.247432387,6.933771908,6.594565822,5.321064417,15.84577728,13.10452361,4.700653081,8.683050764,10.59202874,9.346230864,8.424097535,7.122403924,6.211992718,6.511080837,5.891951733,0.956491985,5.376030876,6.789381999,9.084744137,9.665920486,9.875951254,7.597459895,10.55081659,10.40398853,14.48804402,4.126416986,15.28781484,8.357371421,16.06994929,9.948013831,3.678958009,5.480053941,16.31473795,6.36927351,6.165945351,5.480053941,4.824388449,10.62076148,7.48318683,3.026881313,8.986607316,12.26448964,10.80917754,10.42857354,9.176628432,7.073355743,11.52805504,12.52909748,10.30566262,10.42776075,12.59139377,2.541454486,2.093995509,16.71603172,8.765134453,10.48514144,12.17020378,13.44649043,4.700653081,10.44151622,5.321064417,5.234476732,3.992115895,4.824388449,0.956491985,7.821915963,8.394452073,4.824388449,10.24328074,3.678958009,8.93491645,7.603230683,8.01177442,4.863382581,3.919966109,6.328050848,6.18145835,5.689846326,8.194896724,4.611843814,15.94225389,6.76899021,5.983292044,1.804488892,3.026881313,7.338467464,6.150263728,8.343647703,6.868183567,8.948580594,2.882491404,2.882491404,7.520260263,7.637378906,6.887229323,4.974413893,6.594565822,4.656931703,3.5887602,7.419198736,2.093995509,6.134409777,6.341923022,1.804488892,5.292775373,3.844017256,4.743088347,4.249273734,6.461112377,5.234476732,6.76899021,3.763846907,5.553427127,4.362484345,5.376030876,3.919966109,3.844017256,7.122403924,9.433035691,9.388616258,9.307872966,12.68040885,5.689846326,12.29400239,6.134409777,3.992115895,6.355663079,13.330499
A0BP,LumA,12.98884027,13.99109775,13.00139819,15.64310141,11.80066958,8.902677128,9.934079888,3.81797226,12.52483825,9.099526007,8.924594679,12.63769518,13.34740281,4.180542339,12.66797639,2.195041909,3.891035722,9.37654206,5.415371864,14.4336019,15.8652157,10.19301169,10.43363772,11.58692989,10.57545968,6.220070703,5.822648747,6.496629555,3.384075733,9.977712567,6.261992153,4.690737071,6.467065098,9.615591681,5.567994007,9.004970774,9.140368686,10.72782639,15.11063003,3.384075733,10.41556535,5.685612039,9.170947182,15.41218173,7.707268795,6.430768968,9.333774478,11.84760011,8.50901328,6.677890192,5.775187393,6.514081724,9.0820797,2.409166714,8.310241658,10.29707009,9.033489501,8.042036596,5.675307031,3.700932838,15.48415591,13.40149466,5.664927885,8.071804399,10.04479103,8.50901328,9.214299027,8.980069271,5.475998222,5.921873126,6.289277978,10.57268627,9.734510943,8.725487263,11.85617867,12.71164807,13.15640478,5.216521636,9.999043824,8.792573083,11.07902922,12.66919399,9.643612535,6.335820564,18.31068954,7.388813652,4.952065155,5.325972778,16.45870724,6.641298139,5.831956489,6.302729778,5.736061062,12.11765604,10.36115477,3.700932838,10.24663153,13.18335735,10.53293136,8.643282134,9.485982311,8.785404397,12.46673836,11.8976302,7.435356238,7.927311108,10.24750128,3.891035722,4.39667577,14.43882284,8.127670066,8.936508895,12.52349245,13.68603314,4.151098561,8.457324715,4.952065155,6.810928983,4.670126792,5.64394286,6.176894562,7.060960723,5.216521636,3.891035722,9.519492513,5.895481627,6.787199911,6.971145897,8.224494794,1.63864856,3.043038815,5.877615206,5.63333476,3.960576655,8.668179396,4.864068674,15.0002618,8.175981175,9.753003336,5.035001496,5.511187651,6.758200039,7.049037556,8.164975183,5.981638271,4.969038234,5.794359702,2.409166714,7.607823434,6.975352008,4.58460872,5.352085619,7.178719603,5.113428143,5.427702665,9.68657437,4.121041327,7.862934034,7.156665237,2.908737723,7.27399325,5.018791269,5.64394286,4.09034453,9.12151582,5.675307031,7.580472946,3.891035722,4.882102597,3.659710176,7.356929591,5.244672676,4.864068674,4.808573562,11.72369136,11.75047464,8.399026074,12.82261227,7.549776149,11.72837164,5.244672676,5.40293476,10.26478703,15.71174163
A0RG,LumA,13.53228121,14.52435026,13.5574199,16.62890565,10.88170828,9.118661025,10.71181569,4.41734081,11.94301697,8.449889503,8.142233571,10.7734958,12.89840341,4.849451822,14.31741692,3.394257196,4.167981341,9.31119607,5.473483888,13.58953017,15.78519754,9.835059401,8.463815239,10.57480805,8.73582982,6.376698825,5.358924123,5.752943841,3.649514252,9.739841289,4.668879577,4.05477073,6.456869174,9.066682538,4.743841634,7.530173306,10.40548445,9.286334797,14.55646577,6.634817741,9.433706946,5.619969976,8.631120101,13.34878187,7.10894587,9.320409694,6.673680563,11.39698149,6.895388106,6.878852739,6.543348694,7.487184798,9.436534375,3.484455005,8.72892696,9.879372348,9.218959362,7.89333152,6.903585259,5.516876483,16.07880082,15.16966835,5.697448729,8.041831674,10.3674685,10.49228928,10.08886784,7.184894724,7.006114924,7.263428126,5.495343322,9.541380041,8.447088153,7.953788482,10.5324877,11.42430131,11.85830882,6.214847946,10.0385787,9.158593762,13.90795296,14.1600646,11.76466338,7.454081356,18.03588108,8.75407759,3.725463105,3.649514252,16.17633728,5.334878649,4.05477073,5.181527872,4.706847427,12.10550784,10.05431061,2.832378309,9.989364255,13.48236151,9.858440605,8.968514997,9.55315187,8.415908854,13.02449496,10.54564207,7.006114924,7.178153146,9.653772684,7.294929269,3.298041881,15.59984355,8.381108492,9.586629562,13.31278386,13.13479964,4.41734081,7.367838848,4.506150077,4.706847427,4.41734081,5.334878649,4.979219697,6.062112706,4.322703935,3.931913982,9.781579709,3.298041881,5.098272369,6.161160075,7.981157501,2.963622842,3.298041881,6.784356794,6.92790092,2.140500604,9.158593762,5.939906773,13.38646461,5.955760724,9.46450801,3.569343903,5.770977764,7.087519313,7.545969395,8.69862692,6.41160444,7.545969395,2.6879884,1.899492505,8.534138572,6.400062818,6.214847946,4.743841634,8.138765553,5.659229407,5.181527872,9.125685726,4.112486228,8.26819737,6.291809927,3.569343903,5.874689114,5.516876483,5.538092969,3.083917076,9.815643399,5.285550937,8.372275638,3.931913982,5.260239848,4.706847427,5.473483888,5.716185291,4.849451822,3.298041881,8.999437977,9.111601953,8.91071976,13.13371118,4.947855526,12.7041369,3.569343903,6.105396803,8.159449707,15.66365727
A0T7,LumA,12.63768964,13.62644349,12.67602631,14.67405613,11.90582287,8.176825566,9.936030489,5.073511127,11.49457206,8.087177428,8.443689573,12.15628157,13.71390289,5.963211961,14.27968259,3.006048159,4.137959835,8.149295666,5.554747116,14.46348362,16.31814964,9.42048601,9.293416707,10.81244352,9.835973269,6.106095336,5.512155239,5.423002862,2.405655618,9.856334763,5.906786528,3.12388465,6.127416341,9.03970546,5.376271811,9.077624628,9.626072955,10.54339049,16.00833578,5.656030452,10.68102921,6.797973041,9.566177697,13.82566675,8.259619081,6.98478904,7.987706523,11.93923655,8.217159795,7.920083351,6.871419486,6.762072089,9.178954377,2.405655618,8.052301422,9.93552693,9.687174402,7.317192579,6.293809651,3.517548498,13.77952059,13.14595323,6.715901908,7.779011952,8.555402738,8.314871267,8.296165072,5.606277417,6.837321708,6.965186904,6.249120834,11.47026802,7.783495856,6.562594978,11.08388658,11.87792064,12.28903797,6.062484105,9.222536048,9.023685821,12.38620984,13.18566614,10.28967839,6.720585987,18.58444657,9.537263688,4.727583713,4.321824027,16.43520724,6.002206093,4.462686563,5.501307857,5.423002862,12.31598403,10.62591691,3.473827121,10.26504011,12.682718,10.59308752,8.583959037,9.990860487,9.599618081,12.12658938,11.67794676,6.762072089,6.811208868,9.910122241,5.144946265,3.826498739,15.52359715,8.690461065,10.02155218,13.53637148,13.73980273,4.219643632,8.488319754,4.70884715,3.959253948,3.927192739,4.59101066,4.852338744,7.540247546,3.894402804,4.670627828,8.25639698,2.495853427,6.017513346,6.098917734,7.707667996,3.284349322,2.943312404,4.670627828,4.967159146,2.495853427,9.537927301,5.777888795,13.53815535,6.628878846,10.37794063,5.434452882,5.226246367,6.677871501,7.194610702,7.1114552,6.841628264,6.824324368,4.484882309,1.975021264,6.668205166,5.130939407,4.440143994,4.852338744,7.731069889,6.025106495,4.800187462,9.453219336,3.990618119,8.178528866,5.490378297,2.809011312,6.854471331,5.199652157,5.881911859,3.006048159,6.701757726,4.440143994,5.955285046,4.393973813,3.990618119,3.382196645,6.941307268,4.417243592,4.192926294,3.927192739,9.202584891,9.290269293,7.799080676,12.03130555,7.679075251,11.3920482,3.12388465,4.746080057,10.44563593,14.74301675
